1210000000543776,HDFC Mutual Fund,50,1,0.01,INF179KC1HT0,0915-1530|1815-1915:,2026-03-13,,BSE:HDFCMID150-B,12,10,543776,HDFCMID150,543776,-1.0,XX,1210000000543776,,0,0.0
1210000000543628,HDFC Mutual Fund,50,1,0.01,INF179KC1HV6,0915-1530|1815-1915:,2026-03-13,,BSE:HDFCMOMENT-B,12,10,543628,HDFCMOMENT,543628,-1.0,XX,1210000000543628,,0,0.0
1210000000543570,HDFC Mutual Fund,50,1,0.01,INF179KC1HS2,0915-1530|1815-1915:,2026-03-13,,BSE:HDFCNEXT50-B,12,10,543570,HDFCNEXT50,543570,-1.0,XX,1210000000543570,,0,0.0
1210000000543569,HDFC Mutual Fund,50,1,0.01,INF179KC1HR4,0915-1530|1815-1915:,2026-03-13,,BSE:HDFCNIF100-B,12,10,543569,HDFCNIF100,543569,-1.0,XX,1210000000543569,,0,0.0
1210000000543224,HDFC Mutual Fund,50,1,0.01,INF179KC1HY0,0915-1530|1815-1915:,2026-03-13,,BSE:HDFCNIFBAN-B,12,10,543224,HDFCNIFBAN,543224,-1.0,XX,1210000000543224,,0,0.0
1210000000543665,HDFC Mutual Fund,50,1,0.01,INF179KC1IA8,0915-1530|1815-1915:,2026-03-13,,BSE:HDFCNIFIT-B,12,10,543665,HDFCNIFIT,543665,-1.0,XX,1210000000543665,,0,0.0
1210000000539516,HDFC Mutual Fund,50,1,0.01,INF179KC1965,0915-1530|1815-1915:,2026-03-13,,BSE:HDFCNIFTY-B,12,10,539516,HDFCNIFTY,539516,-1.0,XX,1210000000539516,,0,0.0
1210000000544110,HDFC Mutual Fund,50,1,0.01,INF179KC1HW4,0915-1530|1815-1915:,2026-03-13,,BSE:HDFCPSUBK-B,12,10,544110,HDFCPSUBK,544110,-1.0,XX,1210000000544110,,0,0.0
1210000000543666,HDFC Mutual Fund,50,1,0.01,INF179KC1HZ7,0915-1530|1815-1915:,2026-03-13,,BSE:HDFCPVTBAN-B,12,10,543666,HDFCPVTBAN,543666,-1.0,XX,1210000000543666,,0,0.0
1210000000543605,HDFC Mutual Fund,50,1,0.01,INF179KC1DL6,0915-1530|1815-1915:,2026-03-13,,BSE:HDFCQUAL-B,12,10,543605,HDFCQUAL,543605,-1.0,XX,1210000000543605,,0,0.0
1210000000543775,HDFC Mutual Fund,50,1,0.01,INF179KC1FB2,0915-1530|1815-1915:,2026-03-13,,BSE:HDFCSML250-B,12,10,543775,HDFCSML250,543775,-1.0,XX,1210000000543775,,0,0.0
1210000000543608,HDFC Mutual Fund,50,1,0.01,INF179KC1DK8,0915-1530|1815-1915:,2026-03-13,,BSE:HDFCVALUE-B,12,10,543608,HDFCVALUE,543608,-1.0,XX,1210000000543608,,0,0.0
1210000000540210,Heads UP Ventures Limited,50,1,0.01,INE759V01019,0915-1530|1815-1915:,2026-03-13,,BSE:HEADSUP-B,12,10,540210,HEADSUP,540210,-1.0,XX,1210000000540210,,0,0.0
1210000000544109,DSP Mutual Fund,50,1,0.01,INF740KA1UF4,0915-1530|1815-1915:,2026-03-13,,BSE:HEALTHADD-B,12,10,544109,HEALTHADD,544109,-1.0,XX,1210000000544109,,0,0.0
1210000000544701,Mirae Asset Mutual Fund,50,1,0.01,INF769K01QA6,0915-1530|1815-1915:,2026-03-13,,BSE:HEALTHCARE-B,12,10,544701,HEALTHCARE,544701,-1.0,XX,1210000000544701,,0,0.0
1210000000543292,ICICI Prudential Mutual Fund,50,1,0.01,INF109KC1Q72,0915-1530|1815-1915:,2026-03-13,,BSE:HEALTHIETF-B,12,10,543292,HEALTHIETF,543292,-1.0,XX,1210000000543292,,0,0.0
1210000000543473,Aditya Birla Sun Life Mutual F,50,1,0.01,INF209KB10C2,0915-1530|1815-1915:,2026-03-13,,BSE:HEALTHY-B,12,10,543473,HEALTHY,543473,-1.0,XX,1210000000543473,,0,0.0
1210000000500292,HEIDELBERGCEMENT INDIA LTD.,50,1,0.05,INE578A01017,0915-1530|1815-1915:,2026-03-13,,BSE:HEIDELBERG-B,12,10,500292,HEIDELBERG,500292,-1.0,XX,1210000000500292,,0,0.0
1210000000543242,Hemisphere Properties India Li,50,1,0.05,INE0AJG01018,0915-1530|1815-1915:,2026-03-13,,BSE:HEMIPROP-B,12,10,543242,HEMIPROP,543242,-1.0,XX,1210000000543242,,0,0.0
1210000000543266,Heranba Industries Limited,50,1,0.05,INE694N01015,0915-1530|1815-1915:,2026-03-13,,BSE:HERANBA-B,12,10,543266,HERANBA,543266,-1.0,XX,1210000000543266,,0,0.0
1210000000505720,Hercules Investments Limited,50,1,0.05,INE688E01024,0915-1530|1815-1915:,2026-03-13,,BSE:HERCULES-B,12,10,505720,HERCULES,505720,-1.0,XX,1210000000505720,,0,0.0
1210000000524669,HESTER BIOSCIENCES LTD.,50,1,0.05,INE782E01017,0915-1530|1815-1915:,2026-03-13,,BSE:HESTERBIO-B,12,10,524669,HESTERBIO,524669,-1.0,XX,1210000000524669,,0,0.0
1210000000534328,HEXA TRADEX LTD.,50,1,0.05,INE750M01017,0915-1530|1815-1915:,2026-03-13,,BSE:HEXATRADEX-B,12,10,534328,HEXATRADEX,534328,-1.0,XX,1210000000534328,,0,0.0
1210000000541019,H.G. Infra Engineering Limited,50,1,0.05,INE926X01010,0915-1530|1815-1915:,2026-03-13,,BSE:HGINFRA-B,12,10,541019,HGINFRA,541019,-1.0,XX,1210000000541019,,0,0.0
1210000000532761,HANDSON GLOBAL MANAGEMENT (HGM,50,1,0.01,INE596H01014,0915-1530|1815-1915:,2026-03-13,,BSE:HGM-B,12,10,532761,HGM,532761,-1.0,XX,1210000000532761,,0,0.0
1210000000532859,HINDUJA GLOBAL SOLUTIONS LTD.,50,1,0.05,INE170I01016,0915-1530|1815-1915:,2026-03-13,,BSE:HGS-B,12,10,532859,HGS,532859,-1.0,XX,1210000000532859,,0,0.0
1210000000524735,HIKAL LTD.,50,1,0.05,INE475B01022,0915-1530|1815-1915:,2026-03-13,,BSE:HIKAL-B,12,10,524735,HIKAL,524735,-1.0,XX,1210000000524735,,0,0.0
1210000000544477,Highway Infrastructure Limited,50,1,0.01,INE00RL01028,0915-1530|1815-1915:,2026-03-13,,BSE:HILINFRA-B,12,10,544477,HILINFRA,544477,-1.0,XX,1210000000544477,,0,0.0
1210000000532847,HILTON METAL FORGING LTD.,50,1,0.01,INE788H01017,0915-1530|1815-1915:,2026-03-13,,BSE:HILTON-B,12,10,532847,HILTON,532847,-1.0,XX,1210000000532847,,0,0.0
1210000000514043,HIMATSINGKA SEIDE LTD.,50,1,0.01,INE049A01027,0915-1530|1815-1915:,2026-03-13,,BSE:HIMATSEIDE-B,12,10,514043,HIMATSEIDE,514043,-1.0,XX,1210000000514043,,0,0.0
1210000000509635,HINDUSTAN COMPOSITES LTD.,50,1,0.05,INE310C01029,0915-1530|1815-1915:,2026-03-13,,BSE:HINDCOMPOS-B,12,10,509635,HINDCOMPOS,509635,-1.0,XX,1210000000509635,,0,0.0
1210000000500500,HINDUSTAN MOTORS LTD.,50,1,0.01,INE253A01025,0915-1530|1815-1915:,2026-03-13,,BSE:HINDMOTORS-B,12,10,500500,HINDMOTORS,500500,-1.0,XX,1210000000500500,,0,0.0
1210000000500186,HINDUSTAN OIL EXPLORATION CO.L,50,1,0.05,INE345A01011,0915-1530|1815-1915:,2026-03-13,,BSE:HINDOILEXP-B,12,10,500186,HINDOILEXP,500186,-1.0,XX,1210000000500186,,0,0.0
1210000000542905,Hindware Home Innovation Limit,50,1,0.05,INE05AN01011,0915-1530|1815-1915:,2026-03-13,,BSE:HINDWAREAP-B,12,10,542905,HINDWAREAP,542905,-1.0,XX,1210000000542905,,0,0.0
1210000000504036,HIND RECTIFIERS LTD.,50,1,0.05,INE835D01023,0915-1530|1815-1915:,2026-03-13,,BSE:HIRECT-B,12,10,504036,HIRECT,504036,-1.0,XX,1210000000504036,,0,0.0
1210000000590018,HISAR METAL INDUSTRIES LTD.,50,1,0.05,INE598C01011,0915-1530|1815-1915:,2026-03-13,,BSE:HISARMETAL-B,12,10,590018,HISARMETAL,590018,-1.0,XX,1210000000590018,,0,0.0
1210000000543411,HI-TECH PIPES LIMITED,50,1,0.01,INE106T01025,0915-1530|1815-1915:,2026-03-13,,BSE:HITECH-B,12,10,543411,HITECH,543411,-1.0,XX,1210000000543411,,0,0.0
1210000000526217,Hitech Corporation Limited,50,1,0.05,INE120D01012,0915-1530|1815-1915:,2026-03-13,,BSE:HITECHCORP-B,12,10,526217,HITECHCORP,526217,-1.0,XX,1210000000526217,,0,0.0
1210000000522215,HLE GLASCOAT LIMITED,50,1,0.05,INE461D01028,0915-1530|1815-1915:,2026-03-13,,BSE:HLEGLAS-B,12,10,522215,HLEGLAS,522215,-1.0,XX,1210000000522215,,0,0.0
1210000000500193,HLV LIMITED,50,1,0.01,INE102A01024,0915-1530|1815-1915:,2026-03-13,,BSE:HLVLTD-B,12,10,500193,HLVLTD,500193,-1.0,XX,1210000000500193,,0,0.0
1210000000543929,HMA Agro Industries Limited,50,1,0.01,INE0ECP01024,0915-1530|1815-1915:,2026-03-13,,BSE:HMAAGRO-B,12,10,543929,HMAAGRO,543929,-1.0,XX,1210000000543929,,0,0.0
1210000000533217,HINDUSTAN MEDIA VENTURES LTD.,50,1,0.01,INE871K01015,0915-1530|1815-1915:,2026-03-13,,BSE:HMVL-B,12,10,533217,HMVL,533217,-1.0,XX,1210000000533217,,0,0.0
1210000000519126,HINDUSTAN FOODS LTD.,50,1,0.05,INE254N01026,0915-1530|1815-1915:,2026-03-13,,BSE:HNDFDS-B,12,10,519126,HNDFDS,519126,-1.0,XX,1210000000519126,,0,0.0
1210000000500449,HINDUSTAN ORGANIC CHEMICALS LT,50,1,0.01,INE048A01011,0915-1530|1815-1915:,2026-03-13,,BSE:HOCL-B,12,10,500449,HOCL,500449,-1.0,XX,1210000000500449,,0,0.0
1210000000522064,HONDA INDIA POWER PRODUCTS LIM,50,1,0.05,INE634A01018,0915-1530|1815-1915:,2026-03-13,,BSE:HONDAPOWER-B,12,10,522064,HONDAPOWER,522064,-1.0,XX,1210000000522064,,0,0.0
1210000000543433,HP Adhesives Limited,50,1,0.01,INE0GSL01024,0915-1530|1815-1915:,2026-03-13,,BSE:HPAL-B,12,10,543433,HPAL,543433,-1.0,XX,1210000000543433,,0,0.0
1210000000543645,HINDPRAKASH INDUSTRIES LIMITED,50,1,0.05,INE05X901010,0915-1530|1815-1915:,2026-03-13,,BSE:HPIL-B,12,10,543645,HPIL,543645,-1.0,XX,1210000000543645,,0,0.0
1210000000540136,HPL Electric & Power Limited,50,1,0.05,INE495S01016,0915-1530|1815-1915:,2026-03-13,,BSE:HPL-B,12,10,540136,HPL,540136,-1.0,XX,1210000000540136,,0,0.0
1210000000532662,HT MEDIA LTD.,50,1,0.01,INE501G01024,0915-1530|1815-1915:,2026-03-13,,BSE:HTMEDIA-B,12,10,532662,HTMEDIA,532662,-1.0,XX,1210000000532662,,0,0.0
1210000000532799,HUBTOWN LTD.,50,1,0.05,INE703H01016,0915-1530|1815-1915:,2026-03-13,,BSE:HUBTOWN-B,12,10,532799,HUBTOWN,532799,-1.0,XX,1210000000532799,,0,0.0
1210000000509820,HUHTAMAKI INDIA LIMITED,50,1,0.05,INE275B01026,0915-1530|1815-1915:,2026-03-13,,BSE:HUHTAMAKI-B,12,10,509820,HUHTAMAKI,509820,-1.0,XX,1210000000509820,,0,0.0
1210000000500262,HYBRID FINANCIAL SERVICES LIMI,50,1,0.01,INE965B01022,0915-1530|1815-1915:,2026-03-13,,BSE:HYBRIDFIN-B,12,10,500262,HYBRIDFIN,500262,-1.0,XX,1210000000500262,,0,0.0
1210000000533520,Indiabulls Limited,50,1,0.01,INE126M01010,0915-1530|1815-1915:,2026-03-13,,BSE:IBULLSLTD-B,12,10,533520,IBULLSLTD,533520,-1.0,XX,1210000000533520,,0,0.0
1210000000511194,ICDS LTD.,50,1,0.01,INE613B01010,0915-1530|1815-1915:,2026-03-13,,BSE:ICDSLTD-B,12,10,511194,ICDSLTD,511194,-1.0,XX,1210000000511194,,0,0.0
1210000000532835,ICRA LTD.,50,1,0.05,INE725G01011,0915-1530|1815-1915:,2026-03-13,,BSE:ICRA-B,12,10,532835,ICRA,532835,-1.0,XX,1210000000532835,,0,0.0
1210000000543932,IDEAFORGE TECHNOLOGY LIMITED,50,1,0.05,INE349Y01013,0915-1530|1815-1915:,2026-03-13,,BSE:IDEAFORGE-B,12,10,543932,IDEAFORGE,543932,-1.0,XX,1210000000543932,,0,0.0
1210000000507438,IFB AGRO INDUSTRIES LTD.,50,1,0.05,INE076C01018,0915-1530|1815-1915:,2026-03-13,,BSE:IFBAGRO-B,12,10,507438,IFBAGRO,507438,-1.0,XX,1210000000507438,,0,0.0
1210000000505726,IFB INDUSTRIES LTD.,50,1,0.05,INE559A01017,0915-1530|1815-1915:,2026-03-13,,BSE:IFBIND-B,12,10,505726,IFBIND,505726,-1.0,XX,1210000000505726,,0,0.0
1210000000540774,IFGL Refractories Limited,50,1,0.05,INE133Y01011,0915-1530|1815-1915:,2026-03-13,,BSE:IFGLEXPOR-B,12,10,540774,IFGLEXPOR,540774,-1.0,XX,1210000000540774,,0,0.0
1210000000540377,IFL ENTERPRISES LIMITED,50,1,0.01,INE714U01024,0915-1530|1815-1915:,2026-03-13,,BSE:IFL-B,12,10,540377,IFL,540377,-1.0,XX,1210000000540377,,0,0.0
1210000000517380,IGARASHI MOTORS INDIA LTD.,50,1,0.05,INE188B01013,0915-1530|1815-1915:,2026-03-13,,BSE:IGARASHI-B,12,10,517380,IGARASHI,517380,-1.0,XX,1210000000517380,,0,0.0
1210000000544432,Indogulf Cropsciences Limited,50,1,0.01,INE05J901018,0915-1530|1815-1915:,2026-03-13,,BSE:IGCL-B,12,10,544432,IGCL,544432,-1.0,XX,1210000000544432,,0,0.0
1210000000500199,I G PETROCHEMICALS LTD.,50,1,0.05,INE204A01010,0915-1530|1815-1915:,2026-03-13,,BSE:IGPL-B,12,10,500199,IGPL,500199,-1.0,XX,1210000000500199,,0,0.0
1210000000501295,INDUSTRIAL INVESTMENT TRUST LT,50,1,0.05,INE886A01014,0915-1530|1815-1915:,2026-03-13,,BSE:IITL-B,12,10,501295,IITL,501295,-1.0,XX,1210000000501295,,0,0.0
1210000000543923,IKIO Technologies Limited,50,1,0.05,INE0LOJ01019,0915-1530|1815-1915:,2026-03-13,,BSE:IKIO-B,12,10,543923,IKIO,543923,-1.0,XX,1210000000543923,,0,0.0
1210000000539056,IMAGICAAWORLD ENTERTAINMENT LI,50,1,0.01,INE172N01012,0915-1530|1815-1915:,2026-03-13,,BSE:IMAGICAA-B,12,10,539056,IMAGICAA,539056,-1.0,XX,1210000000539056,,0,0.0
1210000000533047,INDIAN METALS & FERRO ALLOYS L,50,1,0.05,INE919H01018,0915-1530|1815-1915:,2026-03-13,,BSE:IMFA-B,12,10,533047,IMFA,533047,-1.0,XX,1210000000533047,,0,0.0
1210000000590065,INDIA MOTOR PARTS & ACCESSORIE,50,1,0.05,INE547E01014,0915-1530|1815-1915:,2026-03-13,,BSE:IMPAL-B,12,10,590065,IMPAL,590065,-1.0,XX,1210000000590065,,0,0.0
1210000000543620,INSOLATION ENERGY LIMITED,50,1,0.05,INE0LGX01024,0915-1530|1815-1915:,2026-03-13,,BSE:INA-B,12,10,543620,INA,543620,-1.0,XX,1210000000543620,,0,0.0
1210000000538365,INCREDIBLE INDUSTRIES LIMITED,50,1,0.01,INE452L01012,0915-1530|1815-1915:,2026-03-13,,BSE:INCREDIBLE-B,12,10,538365,INCREDIBLE,538365,-1.0,XX,1210000000538365,,0,0.0
1210000000511473,INDBANK MERCHANT BANKING SERVI,50,1,0.01,INE841B01017,0915-1530|1815-1915:,2026-03-13,,BSE:INDBANK-B,12,10,511473,INDBANK,511473,-1.0,XX,1210000000511473,,0,0.0
1210000000523465,IND BANK HOUSING LTD.,50,1,0.01,INE969D01012,0915-1530|1815-1915:,2026-03-13,,BSE:INDBNK-B,12,10,523465,INDBNK,523465,-1.0,XX,1210000000523465,,0,0.0
1210000000500201,INDIA GLYCOLS LTD.,50,1,0.05,INE560A01023,0915-1530|1815-1915:,2026-03-13,,BSE:INDIAGLYCO-B,12,10,500201,INDIAGLYCO,500201,-1.0,XX,1210000000500201,,0,0.0
1210000000509692,INDIAN CARD CLOTHING CO.LTD.,50,1,0.05,INE061A01014,0915-1530|1815-1915:,2026-03-13,,BSE:INDIANCARD-B,12,10,509692,INDIANCARD,509692,-1.0,XX,1210000000509692,,0,0.0
1210000000504741,INDIAN HUME PIPE CO.LTD.,50,1,0.05,INE323C01030,0915-1530|1815-1915:,2026-03-13,,BSE:INDIANHUME-B,12,10,504741,INDIANHUME,504741,-1.0,XX,1210000000504741,,0,0.0
1210000000543258,Indigo Paints Limited,50,1,0.05,INE09VQ01012,0915-1530|1815-1915:,2026-03-13,,BSE:INDIGOPNTS-B,12,10,543258,INDIGOPNTS,543258,-1.0,XX,1210000000543258,,0,0.0
1210000000544454,INDIQUBE SPACES LIMITED,50,1,0.05,INE06ST01018,0915-1530|1815-1915:,2026-03-13,,BSE:INDIQUBE-B,12,10,544454,INDIQUBE,544454,-1.0,XX,1210000000544454,,0,0.0
1210000000532240,INDIA NIPPON ELECTRICALS LTD.,50,1,0.05,INE092B01025,0915-1530|1815-1915:,2026-03-13,,BSE:INDNIPPON-B,12,10,532240,INDNIPPON,532240,-1.0,XX,1210000000532240,,0,0.0
1210000000524648,INDO AMINES LTD.,50,1,0.05,INE760F01028,0915-1530|1815-1915:,2026-03-13,,BSE:INDOAMIN-B,12,10,524648,INDOAMIN,524648,-1.0,XX,1210000000524648,,0,0.0
1210000000524342,INDO BORAX & CHEMICALS LTD.,50,1,0.05,INE803D01021,0915-1530|1815-1915:,2026-03-13,,BSE:INDOBORAX-B,12,10,524342,INDOBORAX,524342,-1.0,XX,1210000000524342,,0,0.0
1210000000532612,INDOCO REMEDIES LTD.,50,1,0.05,INE873D01024,0915-1530|1815-1915:,2026-03-13,,BSE:INDOCO-B,12,10,532612,INDOCO,532612,-1.0,XX,1210000000532612,,0,0.0
1210000000544328,INDO FARM EQUIPMENT LIMITED,50,1,0.05,INE622H01018,0915-1530|1815-1915:,2026-03-13,,BSE:INDOFARM-B,12,10,544328,INDOFARM,544328,-1.0,XX,1210000000544328,,0,0.0
1210000000500207,INDO RAMA SYNTHETICS (INDIA) L,50,1,0.01,INE156A01020,0915-1530|1815-1915:,2026-03-13,,BSE:INDORAMA-B,12,10,500207,INDORAMA,500207,-1.0,XX,1210000000500207,,0,0.0
1210000000541336,IndoStar Capital Finance Limit,50,1,0.05,INE896L01010,0915-1530|1815-1915:,2026-03-13,,BSE:INDOSTAR-B,12,10,541336,INDOSTAR,541336,-1.0,XX,1210000000541336,,0,0.0
1210000000532717,INDO TECH TRANSFORMERS LTD.,50,1,0.05,INE332H01014,0915-1530|1815-1915:,2026-03-13,,BSE:INDOTECH-B,12,10,532717,INDOTECH,532717,-1.0,XX,1210000000532717,,0,0.0
1210000000533676,INDO THAI SECURITIES LTD.,50,1,0.05,INE337M01021,0915-1530|1815-1915:,2026-03-13,,BSE:INDOTHAI-B,12,10,533676,INDOTHAI,533676,-1.0,XX,1210000000533676,,0,0.0
1210000000541304,Indo US Bio-Tech Limited,50,1,0.05,INE250Z01010,0915-1530|1815-1915:,2026-03-13,,BSE:INDOUS-B,12,10,541304,INDOUS,541304,-1.0,XX,1210000000541304,,0,0.0
1210000000532894,INDOWIND ENERGY LTD.,50,1,0.01,INE227G01018,0915-1530|1815-1915:,2026-03-13,,BSE:INDOWIND-B,12,10,532894,INDOWIND,532894,-1.0,XX,1210000000532894,,0,0.0
1210000000501298,INDUSTRIAL & PRUDENTIAL INVEST,50,1,0.05,INE620D01011,0915-1530|1815-1915:,2026-03-13,,BSE:INDPRUD-B,12,10,501298,INDPRUD,501298,-1.0,XX,1210000000501298,,0,0.0
1210000000532150,INDRAPRASTHA MEDICAL CORP.LTD.,50,1,0.05,INE681B01017,0915-1530|1815-1915:,2026-03-13,,BSE:INDRAMEDCO-B,12,10,532150,INDRAMEDCO,532150,-1.0,XX,1210000000532150,,0,0.0
1210000000532305,IND-SWIFT LABORATORIES LTD.,50,1,0.05,INE915B01019,0915-1530|1815-1915:,2026-03-13,,BSE:INDSWFTLAB-B,12,10,532305,INDSWFTLAB,532305,-1.0,XX,1210000000532305,,0,0.0
1210000000533329,INDIAN TERRAIN FASHIONS LTD.,50,1,0.01,INE611L01021,0915-1530|1815-1915:,2026-03-13,,BSE:INDTERRAIN-B,12,10,533329,INDTERRAIN,533329,-1.0,XX,1210000000533329,,0,0.0
1210000000543644,InfoBeans Technologies Limited,50,1,0.05,INE344S01016,0915-1530|1815-1915:,2026-03-13,,BSE:INFOBEAN-B,12,10,543644,INFOBEAN,543644,-1.0,XX,1210000000543644,,0,0.0
1210000000509069,INFOMEDIA PRESS LTD.,50,1,0.01,INE669A01022,0915-1530|1815-1915:,2026-03-13,,BSE:INFOMEDIA-B,12,10,509069,INFOMEDIA,509069,-1.0,XX,1210000000509069,,0,0.0
1210000000544704,Mirae Asset Mutual Fund,50,1,0.01,INF769K01QB4,0915-1530|1815-1915:,2026-03-13,,BSE:INFRA-B,12,10,544704,INFRA,544704,-1.0,XX,1210000000544704,,0,0.0
1210000000543255,Nippon India Mutual Fund,50,1,0.01,INF732E01268,0915-1530|1815-1915:,2026-03-13,,BSE:INFRABEES-B,12,10,543255,INFRABEES,543255,-1.0,XX,1210000000543255,,0,0.0
1210000000543571,ICICI Prudential Mutual Fund,50,1,0.01,INF109KC16E5,0915-1530|1815-1915:,2026-03-13,,BSE:INFRAIETF-B,12,10,543571,INFRAIETF,543571,-1.0,XX,1210000000543571,,0,0.0
1210000000544067,INNOVA CAPTAB LIMITED,50,1,0.05,INE0DUT01020,0915-1530|1815-1915:,2026-03-13,,BSE:INNOVACAP-B,12,10,544067,INNOVACAP,544067,-1.0,XX,1210000000544067,,0,0.0
1210000000544302,Innovana Thinklabs Limited,50,1,0.05,INE403Y01018,0915-1530|1815-1915:,2026-03-13,,BSE:INNOVANA-B,12,10,544302,INNOVANA,544302,-1.0,XX,1210000000544302,,0,0.0
1210000000532851,INSECTICIDES (INDIA) LTD.,50,1,0.05,INE070I01018,0915-1530|1815-1915:,2026-03-13,,BSE:INSECTICID-B,12,10,532851,INSECTICID,532851,-1.0,XX,1210000000532851,,0,0.0
1210000000532326,INTENSE TECHNOLOGIES LTD.,50,1,0.05,INE781A01025,0915-1530|1815-1915:,2026-03-13,,BSE:INTENTECH-B,12,10,532326,INTENTECH,532326,-1.0,XX,1210000000532326,,0,0.0
1210000000544232,Interarch Building Solutions L,50,1,0.05,INE00M901018,0915-1530|1815-1915:,2026-03-13,,BSE:INTERARCH-B,12,10,544232,INTERARCH,544232,-1.0,XX,1210000000544232,,0,0.0
1210000000544438,Mirae Asset Mutual Fund,50,1,0.01,INF769K01PB6,0915-1530|1815-1915:,2026-03-13,,BSE:INTERNET-B,12,10,544438,INTERNET,544438,-1.0,XX,1210000000544438,,0,0.0
1210000000509709,INTERNATIONAL CONVEYORS LTD.,50,1,0.01,INE575C01027,0915-1530|1815-1915:,2026-03-13,,BSE:INTLCONV-B,12,10,509709,INTLCONV,509709,-1.0,XX,1210000000509709,,0,0.0
1210000000533506,INVENTURE GROWTH & SECURITIES,50,1,0.01,INE878H01024,0915-1530|1815-1915:,2026-03-13,,BSE:INVENTURE-B,12,10,533506,INVENTURE,533506,-1.0,XX,1210000000533506,,0,0.0
1210000000524164,IOL CHEMICALS & PHARMACEUTICAL,50,1,0.01,INE485C01029,0915-1530|1815-1915:,2026-03-13,,BSE:IOLCP-B,12,10,524164,IOLCP,524164,-1.0,XX,1210000000524164,,0,0.0
1210000000543311,India Pesticides Limited,50,1,0.05,INE0D6701023,0915-1530|1815-1915:,2026-03-13,,BSE:IPL-B,12,10,543311,IPL,543311,-1.0,XX,1210000000543311,,0,0.0
1210000000540735,IRIS RegTech Solutions Limited,50,1,0.05,INE864K01010,0915-1530|1815-1915:,2026-03-13,,BSE:IRIS-B,12,10,540735,IRIS,540735,-1.0,XX,1210000000540735,,0,0.0
1210000000544004,IRM ENERGY LIMITED,50,1,0.05,INE07U701015,0915-1530|1815-1915:,2026-03-13,,BSE:IRMENERGY-B,12,10,544004,IRMENERGY,544004,-1.0,XX,1210000000544004,,0,0.0
1210000000533181,INTRASOFT TECHNOLOGIES LTD.,50,1,0.01,INE566K01011,0915-1530|1815-1915:,2026-03-13,,BSE:ISFT-B,12,10,533181,ISFT,533181,-1.0,XX,1210000000533181,,0,0.0
1210000000531109,Ishan Dyes and Chemicals Limit,50,1,0.01,INE561M01018,0915-1530|1815-1915:,2026-03-13,,BSE:ISHANCH-B,12,10,531109,ISHANCH,531109,-1.0,XX,1210000000531109,,0,0.0
1210000000544697,ICICI Prudential Mutual Fund,50,1,0.01,INF109K30026,0915-1530|1815-1915:,2026-03-13,,BSE:ISIFHLSDG-B,12,10,544697,ISIFHLSDG,544697,-1.0,XX,1210000000544697,,0,0.0
1210000000544696,ICICI Prudential Mutual Fund,50,1,0.01,INF109K30018,0915-1530|1815-1915:,2026-03-13,,BSE:ISIFHLSG-B,12,10,544696,ISIFHLSG,544696,-1.0,XX,1210000000544696,,0,0.0
1210000000508807,IST LTD.,50,1,0.05,INE684B01029,0915-1530|1815-1915:,2026-03-13,,BSE:ISTLTD-B,12,10,508807,ISTLTD,508807,-1.0,XX,1210000000508807,,0,0.0
1210000000543935,DSP Mutual Fund,50,1,0.01,INF740KA1SX1,0915-1530|1815-1915:,2026-03-13,,BSE:ITADD-B,12,10,543935,ITADD,543935,-1.0,XX,1210000000543935,,0,0.0
1210000000590141,Nippon India Mutual Fund - Per,50,1,0.01,INF204KB15V2,0915-1530|1815-1915:,2026-03-13,,BSE:ITBEES-B,12,10,590141,ITBEES,590141,-1.0,XX,1210000000590141,,0,0.0
1210000000544102,UTI Mutual Fund,50,1,0.01,INF789F1AZD8,0915-1530|1815-1915:,2026-03-13,,BSE:ITBETA-B,12,10,544102,ITBETA,544102,-1.0,XX,1210000000544102,,0,0.0
1210000000532189,INDIA TOURISM DEVELOPMENT CORP,50,1,0.05,INE353K01014,0915-1530|1815-1915:,2026-03-13,,BSE:ITDC-B,12,10,532189,ITDC,532189,-1.0,XX,1210000000532189,,0,0.0
1210000000544006,Mirae Asset Mutual Fund,50,1,0.01,INF769K01KV5,0915-1530|1815-1915:,2026-03-13,,BSE:ITETF-B,12,10,544006,ITETF,544006,-1.0,XX,1210000000544006,,0,0.0
1210000000543221,ICICI Prudential Mutual Fund,50,1,0.01,INF109KC16I6,0915-1530|1815-1915:,2026-03-13,,BSE:ITIETF-B,12,10,543221,ITIETF,543221,-1.0,XX,1210000000543221,,0,0.0
1210000000544523,IVALUE INFOSOLUTIONS LIMITED,50,1,0.05,INE056801025,0915-1530|1815-1915:,2026-03-13,,BSE:IVALUE-B,12,10,544523,IVALUE,544523,-1.0,XX,1210000000544523,,0,0.0
1210000000511208,IL&FS INVESTMENT MANAGERS LTD.,50,1,0.01,INE050B01023,0915-1530|1815-1915:,2026-03-13,,BSE:IVC-B,12,10,511208,IVC,511208,-1.0,XX,1210000000511208,,0,0.0
1210000000507580,IVP LTD.,50,1,0.05,INE043C01018,0915-1530|1815-1915:,2026-03-13,,BSE:IVP-B,12,10,507580,IVP,507580,-1.0,XX,1210000000507580,,0,0.0
1210000000532705,JAGRAN PRAKASHAN LTD.,50,1,0.01,INE199G01027,0915-1530|1815-1915:,2026-03-13,,BSE:JAGRAN-B,12,10,532705,JAGRAN,532705,-1.0,XX,1210000000532705,,0,0.0
